City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
162,Cap Malheureux,MU,2022-06-29 16:39:09,-19.9842,57.6142,69.48,57,77,3.0
163,Buri,BR,2022-06-29 16:39:10,-23.7975,-48.5928,75.15,52,4,16.22
164,Tuktoyaktuk,CA,2022-06-29 16:39:10,69.4541,-133.0374,48.2,100,100,14.97
165,Tiksi,RU,2022-06-29 16:39:10,71.6872,128.8694,48.92,53,58,11.34
166,Poum,NC,2022-06-29 16:39:11,-20.2333,164.0167,73.13,78,99,10.11
167,Georgetown,MY,2022-06-29 16:35:35,5.4112,100.3354,76.98,95,40,4.61
168,Kurilsk,RU,2022-06-29 16:39:11,45.2333,147.8833,46.8,95,98,6.67
169,San Andres,CO,2022-06-29 16:39:11,12.5847,-81.7006,86.02,74,40,16.11
170,Qaanaaq,GL,2022-06-29 16:39:12,77.484,-69.3632,46.72,48,44,4.74
171,Meadow Lake,US,2022-06-29 16:39:12,34.8014,-106.5436,81.7,48,0,5.26
172,Marivan,IR,2022-06-29 16:39:12,35.5219,46.176,72.52,15,0,1.92
173,Vaasa,FI,2022-06-29 16:39:13,63.096,21.6158,80.29,78,99,4.61
174,Talnakh,RU,2022-06-29 16:39:13,69.4865,88.3972,60.21,48,100,10.25
175,Leningradskiy,RU,2022-06-29 16:39:14,69.3833,178.4167,40.95,91,90,3.44
176,Bermejo,AR,2022-06-29 16:39:14,-32.8833,-68.8,57.11,41,0,4.61
177,Warrington,GB,2022-06-29 16:39:14,53.3925,-2.5802,67.86,79,75,6.91
178,Zaragoza,ES,2022-06-29 16:39:15,41.6561,-0.8773,95.45,27,20,10.36
179,Codrington,AU,2022-06-29 16:39:15,-38.2667,141.9667,44.89,88,100,7.38
180,Nanortalik,GL,2022-06-29 16:39:15,60.1432,-45.2371,39.7,98,100,5.59
181,Grindavik,IS,2022-06-29 16:39:16,63.8424,-22.4338,58.95,71,20,16.11
182,Mecca,SA,2022-06-29 16:36:49,21.4267,39.8261,91.81,21,35,12.24
183,Kuryk,KZ,2022-06-29 16:39:16,43.2,51.65,85.19,33,10,18.99
184,Iqaluit,CA,2022-06-29 16:39:17,63.7506,-68.5145,55.13,47,20,8.05
185,Kaitangata,NZ,2022-06-29 16:39:17,-46.2817,169.8464,40.19,89,61,6.91
186,Richards Bay,ZA,2022-06-29 16:39:17,-28.783,32.0377,63.27,69,78,2.93
187,Najran,SA,2022-06-29 16:39:18,17.4924,44.1277,95.65,19,100,6.44
188,Bilibino,RU,2022-06-29 16:39:18,68.0546,166.4372,49.66,87,100,5.41
189,Longyearbyen,SJ,2022-06-29 16:39:18,78.2186,15.6401,46.24,87,75,2.3
190,Port Lincoln,AU,2022-06-29 16:39:19,-34.7333,135.8667,55.58,73,55,19.95
191,Mogadishu,SO,2022-06-29 16:37:45,2.0371,45.3438,77.43,74,39,20.89
192,Port Moresby,PG,2022-06-29 16:39:19,-9.4431,147.1797,74.8,86,45,3.74
193,Vao,NC,2022-06-29 16:39:19,-22.6667,167.4833,70.83,58,50,13.31
194,Usinsk,RU,2022-06-29 16:39:20,65.9939,57.5281,42.42,66,98,15.43
195,Comodoro Rivadavia,AR,2022-06-29 16:39:20,-45.8667,-67.5,40.86,81,75,12.66
196,Khani,GE,2022-06-29 16:39:20,41.9563,42.9566,62.17,99,67,2.28
197,Alihe,CN,2022-06-29 16:39:21,50.5667,123.7167,61.56,95,10,2.3
198,Texarkana,US,2022-06-29 16:39:21,33.4251,-94.0477,86.85,51,0,7.0
199,Katobu,ID,2022-06-29 16:39:22,-4.9408,122.5276,73.63,95,86,2.75
200,Talara,PE,2022-06-29 16:39:22,-4.5772,-81.2719,74.16,60,0,12.66
201,Baruun-Urt,MN,2022-06-29 16:39:22,46.6806,113.2792,69.48,49,76,6.02
202,Fengcheng,CN,2022-06-29 16:39:23,40.4536,124.0717,69.33,98,100,2.39
203,Kloulklubed,PW,2022-06-29 16:39:23,7.0419,134.2556,83.91,71,10,10.33
204,George,ZA,2022-06-29 16:39:23,-33.963,22.4617,63.95,39,0,2.3
205,Birjand,IR,2022-06-29 16:39:24,32.8663,59.2211,91.87,9,0,16.11
206,Saint George,US,2022-06-29 16:37:06,37.1041,-113.5841,99.63,23,0,3.0
207,Abja-Paluoja,EE,2022-06-29 16:39:24,58.1253,25.3497,69.01,90,87,4.74
208,Hasaki,JP,2022-06-29 16:39:25,35.7333,140.8333,75.6,87,100,8.34
209,Quartucciu,IT,2022-06-29 16:39:25,39.2519,9.1794,87.98,46,0,9.22
210,Buala,SB,2022-06-29 16:39:26,-8.145,159.5921,79.86,83,12,10.11
211,Ballitoville,ZA,2022-06-29 16:39:26,-29.539,31.2144,64.24,81,0,1.14
212,San Jeronimo,PE,2022-06-29 16:39:26,-11.9472,-75.2829,59.9,40,5,4.14
213,Olavarria,AR,2022-06-29 16:39:27,-36.8927,-60.3225,61.02,56,88,16.02
214,Kinghorn,GB,2022-06-29 16:39:27,56.069,-3.1761,67.51,64,40,13.8
215,Manoel Urbano,BR,2022-06-29 16:39:28,-8.8389,-69.2597,90.68,34,34,4.32
216,Gotsu,JP,2022-06-29 16:39:28,35.0,132.2167,74.37,84,13,4.41
217,Praia,CV,2022-06-29 16:39:28,14.9215,-23.5087,79.34,61,20,23.02
218,Salym,RU,2022-06-29 16:39:29,60.0625,71.4789,49.59,81,100,14.18
219,Dingle,PH,2022-06-29 16:39:29,10.9995,122.6711,75.63,91,96,4.92
220,Portland,US,2022-06-29 16:38:28,45.5234,-122.6762,65.8,73,100,5.75
221,Cherskiy,RU,2022-06-29 16:39:30,68.75,161.3,38.07,92,100,13.53
222,Bridlington,GB,2022-06-29 16:39:30,54.0831,-0.1919,69.89,75,86,13.69
223,Northam,GB,2022-06-29 16:39:30,51.0333,-4.2167,59.67,81,100,12.86
224,Grand-Bourg,GP,2022-06-29 16:39:31,15.8835,-61.3148,87.75,82,84,23.98
225,South Venice,US,2022-06-29 16:39:31,27.0531,-82.4243,91.98,65,75,6.91
226,Alegrete,BR,2022-06-29 16:39:31,-29.7831,-55.7919,58.59,66,0,4.94
227,Cedar City,US,2022-06-29 16:39:32,37.6775,-113.0619,83.39,26,0,10.36
228,Pasni,PK,2022-06-29 16:39:32,25.2631,63.471,83.75,89,100,11.59
229,Naze,JP,2022-06-29 16:39:32,28.3667,129.4833,77.92,85,45,12.39
